condition,timestep,active_neurons,motor_spikes,locomotion_drive,left_drive,right_drive,turn_bias,endocrine_drive,action
ascending,72,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,73,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,74,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,75,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,76,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,77,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,78,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,79,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,80,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,81,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,82,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,83,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,84,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,85,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,86,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,87,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,88,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,89,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,90,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,91,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,92,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,93,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,94,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,95,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,96,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,97,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,98,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,99,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,100,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,101,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,102,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,103,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,104,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,105,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,106,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,107,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,108,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,109,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,110,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,111,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,112,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,113,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,114,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,115,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,116,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,117,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,118,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,119,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,120,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,121,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,122,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,123,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,124,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,125,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,126,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,127,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,128,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,129,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,130,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,131,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,132,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,133,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,134,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,135,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,136,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,137,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,138,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,139,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,140,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,141,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,142,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,143,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,144,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,145,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,146,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,147,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,148,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,149,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,150,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,151,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,152,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,153,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,154,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,155,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,156,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,157,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,158,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,159,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,160,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,161,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,162,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,163,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,164,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,165,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,166,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,167,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,168,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,169,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,170,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,171,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,172,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,173,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,174,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,175,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,176,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,177,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,178,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,179,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,180,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,181,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,182,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,183,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,184,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,185,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,186,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,187,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,188,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,189,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,190,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,191,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,192,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,193,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,194,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,195,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,196,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,197,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
ascending,198,396,5,0.08626198083067092,0.0,0.12532637075718014,0.12532637075718014,0.0,turn_right
ascending,199,446,14,0.22044728434504793,0.0,0.16579634464751958,0.16579634464751958,0.0,turn_right
ascending,200,1867,20,0.597444089456869,0.0,0.6488250652741514,0.6488250652741514,1.0,turn_right
